train_loss,train_acc,epoch,step,val_loss,val_acc
1.2875111103057861,0.5,0,0,,
1.7575114965438843,0.4000000059604645,0,1,,
1.4623279571533203,0.5,0,2,,
0.4925270676612854,0.800000011920929,0,3,,
1.9536325931549072,0.699999988079071,0,4,,
1.5768513679504395,0.699999988079071,0,5,,
0.43418088555336,0.800000011920929,0,6,,
2.273983955383301,0.30000001192092896,0,7,,
0.9377800822257996,0.5,0,8,,
1.3924663066864014,0.3333333432674408,0,9,,
,,0,9,12.878262519836426,0.5
1.4686756134033203,0.20000000298023224,1,10,,
0.8120293021202087,0.4000000059604645,1,11,,
0.5662415623664856,0.6000000238418579,1,12,,
0.6973556876182556,0.5,1,13,,
0.6445041298866272,0.5,1,14,,
0.6695453524589539,0.6000000238418579,1,15,,
0.7859070897102356,0.6000000238418579,1,16,,
0.6989197134971619,0.699999988079071,1,17,,
0.5840924382209778,0.699999988079071,1,18,,
0.7411292791366577,0.6666666865348816,1,19,,
,,1,19,5.296136379241943,0.5
0.7006351947784424,0.6000000238418579,2,20,,
0.5867668390274048,0.5,2,21,,
0.7957619428634644,0.30000001192092896,2,22,,
0.7763202786445618,0.5,2,23,,
0.635731041431427,0.5,2,24,,
0.6195854544639587,0.800000011920929,2,25,,
0.7302513122558594,0.699999988079071,2,26,,
0.6448151469230652,0.6000000238418579,2,27,,
0.5576745867729187,0.699999988079071,2,28,,
0.6548471450805664,0.6666666865348816,2,29,,
,,2,29,1.9147348403930664,0.5
0.6002492308616638,0.699999988079071,3,30,,
0.6269219517707825,0.699999988079071,3,31,,
0.5756770372390747,0.699999988079071,3,32,,
0.809975802898407,0.5,3,33,,
0.46843037009239197,0.800000011920929,3,34,,
0.6063756346702576,0.6000000238418579,3,35,,
0.36281299591064453,0.8999999761581421,3,36,,
0.6196445226669312,0.699999988079071,3,37,,
0.6019564867019653,0.699999988079071,3,38,,
0.8531000018119812,0.8333333134651184,3,39,,
,,3,39,0.7423685789108276,0.53125
0.6730124354362488,0.800000011920929,4,40,,
0.5660457611083984,0.699999988079071,4,41,,
0.8254649043083191,0.5,4,42,,
0.5983688235282898,0.699999988079071,4,43,,
0.6764897704124451,0.5,4,44,,
0.6574028730392456,0.6000000238418579,4,45,,
0.5660631060600281,0.699999988079071,4,46,,
0.5701637268066406,0.800000011920929,4,47,,
0.6111106276512146,0.699999988079071,4,48,,
0.5112665295600891,0.8333333134651184,4,49,,
,,4,49,0.7536256909370422,0.46875
0.5554495453834534,0.699999988079071,5,50,,
0.51568204164505,0.800000011920929,5,51,,
0.6761980056762695,0.6000000238418579,5,52,,
0.2940237522125244,1.0,5,53,,
0.6276884078979492,0.699999988079071,5,54,,
0.8817552924156189,0.6000000238418579,5,55,,
0.7303034663200378,0.699999988079071,5,56,,
0.7354388236999512,0.6000000238418579,5,57,,
0.6559107899665833,0.699999988079071,5,58,,
0.8562191724777222,0.5,5,59,,
,,5,59,1.0370187759399414,0.5625
0.6752629280090332,0.6000000238418579,6,60,,
0.4943866729736328,0.800000011920929,6,61,,
0.5296024680137634,0.8999999761581421,6,62,,
0.701297402381897,0.6000000238418579,6,63,,
0.4826129078865051,0.800000011920929,6,64,,
0.6417436003684998,0.6000000238418579,6,65,,
0.6170713305473328,0.6000000238418579,6,66,,
0.7440266013145447,0.6000000238418579,6,67,,
0.5889548659324646,0.800000011920929,6,68,,
0.5140527486801147,0.8333333134651184,6,69,,
,,6,69,0.7129079103469849,0.59375
0.6065065264701843,0.699999988079071,7,70,,
0.6195130348205566,0.699999988079071,7,71,,
0.4944342076778412,0.800000011920929,7,72,,
0.5466565489768982,0.6000000238418579,7,73,,
0.651665985584259,0.6000000238418579,7,74,,
0.7210690379142761,0.6000000238418579,7,75,,
0.5101144909858704,0.800000011920929,7,76,,
0.7371251583099365,0.8999999761581421,7,77,,
0.5107347965240479,0.8999999761581421,7,78,,
0.6417036056518555,0.6666666865348816,7,79,,
,,7,79,0.7264680862426758,0.53125
0.635254979133606,0.6000000238418579,8,80,,
0.40792688727378845,0.8999999761581421,8,81,,
0.8023285865783691,0.5,8,82,,
0.5309528708457947,0.800000011920929,8,83,,
0.5325620174407959,0.6000000238418579,8,84,,
0.6836498379707336,0.699999988079071,8,85,,
0.37254810333251953,0.8999999761581421,8,86,,
0.7258734107017517,0.699999988079071,8,87,,
0.7496405839920044,0.6000000238418579,8,88,,
0.7095932364463806,0.5,8,89,,
,,8,89,0.9179832935333252,0.3125
0.3977406620979309,0.8999999761581421,9,90,,
0.675275981426239,0.5,9,91,,
0.5332850813865662,0.800000011920929,9,92,,
0.6629552841186523,0.6000000238418579,9,93,,
0.384969025850296,0.8999999761581421,9,94,,
0.8248405456542969,0.5,9,95,,
0.6031317114830017,0.699999988079071,9,96,,
1.114434838294983,0.5,9,97,,
0.5942015051841736,0.699999988079071,9,98,,
